customer_id,customer_name,customer_type,region,city_tier,contract_discount_pct,total_orders,total_units_purchased,total_gross_revenue_inr,total_discount_inr,total_net_revenue_inr,total_cogs_inr,total_fulfillment_cost_inr,total_pocket_profit_inr,customer_pocket_margin_pct
CUST_00464,Client Account 0464,Retail Standard,West,Tier 3,0.0,26,67.0,897958.0,27330.14,870627.86,694637.9700000001,38599.469999999994,145289.81000000006,16.69
CUST_00413,Client Account 0413,Retail Silver,West,Tier 1,0.0,35,94.0,832245.0,64292.7,767952.2999999998,601838.5599999999,42111.369999999995,145245.64,18.91
CUST_00284,Client Account 0284,Retail Standard,West,Tier 2,0.0,31,76.0,961023.0,63742.12,897280.88,746265.0899999997,31786.71,144896.06,16.15
CUST_00317,Client Account 0317,Retail Platinum,West,Tier 2,0.052,31,84.0,1004576.0,95671.26000000002,908904.7399999996,732625.7899999999,43691.74999999999,144702.55000000002,15.92
CUST_00208,Client Account 0208,Retail Gold,North,Tier 1,0.0,35,95.0,836587.0,10825.55,825761.45,647628.2799999999,36571.920000000006,144432.11,17.49
CUST_00231,Client Account 0231,Retail Silver,North,Tier 1,0.0,33,78.0,817368.0,33416.92,783951.08,610865.6799999999,39415.69000000001,144143.37,18.39
CUST_00282,Client Account 0282,Retail Gold,East,Tier 2,0.0,29,82.0,748461.0,20323.95,728137.0499999999,560147.2200000001,30461.800000000003,143941.31,19.77
CUST_00385,Client Account 0385,Retail Silver,North,Tier 2,0.0,29,78.0,1077811.0,53531.35,1024279.6499999999,833894.1299999999,58979.92000000001,143815.77,14.04
CUST_00411,Client Account 0411,Retail Gold,East,Tier 2,0.0,32,78.0,947642.0,27198.879999999997,920443.12,727897.9299999998,46855.21999999999,143059.37000000002,15.54
CUST_00364,Client Account 0364,Retail Gold,North,Tier 1,0.0,33,72.0,892808.0,44641.18,848166.82,689203.6100000001,33229.46000000001,142550.1,16.81
CUST_00168,Client Account 0168,Retail Silver,East,Tier 2,0.0,36,77.0,1162157.0,51539.329999999994,1110617.6700000002,926003.6500000001,55657.72000000001,142262.05,12.81
CUST_00295,Client Account 0295,Retail Gold,North,Tier 2,0.0,26,78.0,617188.0,9917.02,607270.98,435744.72000000003,31762.469999999994,142154.58,23.41
CUST_00134,Client Account 0134,Retail Silver,South,Tier 2,0.0,35,78.0,944672.0,32023.970000000005,912648.0299999998,734680.35,44914.5,141828.59999999998,15.54
CUST_00310,Client Account 0310,Retail Standard,East,Tier 3,0.0,31,87.0,952428.0,59782.52,892645.48,733721.5600000002,38875.89000000001,141578.12999999998,15.86
CUST_00248,Client Account 0248,Retail Gold,South,Tier 1,0.0,32,81.0,672855.0,28613.159999999996,644241.8399999999,481941.43000000005,32798.920000000006,140985.31000000003,21.88
CUST_00255,Client Account 0255,Retail Silver,South,Tier 1,0.0,26,66.0,937900.0,59239.73999999999,878660.26,715943.7500000001,35727.92999999999,140923.61000000002,16.04
CUST_00383,Client Account 0383,Retail Platinum,East,Tier 1,0.057,29,75.0,1513546.0,108845.75999999998,1404700.24,1216207.1800000002,60949.14,140907.03,10.03
CUST_00393,Client Account 0393,Retail Silver,East,Tier 1,0.0,35,83.0,964697.0,97645.51999999999,867051.4800000001,716847.3899999998,38284.7,140846.34999999998,16.24
CUST_00154,Client Account 0154,Retail Silver,West,Tier 2,0.0,34,81.0,654705.0,16232.140000000001,638472.86,473729.4,30663.569999999996,140555.24000000002,22.01
CUST_00110,Client Account 0110,Retail Silver,South,Tier 1,0.0,29,68.0,974980.0,42876.83999999999,932103.1599999999,768086.0099999998,36062.130000000005,140389.55000000002,15.06
CUST_00458,Client Account 0458,Retail Standard,South,Tier 1,0.0,30,74.0,538770.0,10052.52,528717.48,370976.68999999994,20053.260000000002,140254.75000000003,26.53
CUST_00246,Client Account 0246,Retail Standard,East,Tier 2,0.0,32,73.0,864637.0,24655.76,839981.2399999999,663855.24,43330.170000000006,139983.47,16.67
CUST_00453,Client Account 0453,Retail Silver,East,Tier 1,0.0,29,78.0,808643.0,27138.489999999998,781504.51,621890.9999999999,32164.760000000002,139836.98,17.89
CUST_00378,Client Account 0378,Retail Standard,West,Tier 3,0.0,24,72.0,689992.0,49229.62999999999,640762.37,483607.37999999995,24265.949999999997,139804.58,21.82
CUST_00441,Client Account 0441,Retail Standard,South,Tier 2,0.0,37,99.0,801037.0,59539.270000000004,741497.73,580098.08,38689.62,139464.49000000002,18.81
CUST_00245,Client Account 0245,Retail Gold,South,Tier 3,0.0,31,61.0,832116.0,21888.699999999997,810227.2999999999,645487.71,29711.44999999999,138662.15999999997,17.11
CUST_00432,Client Account 0432,Retail Standard,North,Tier 2,0.0,31,81.0,831559.0,80776.07999999999,750782.92,598143.38,34071.46000000001,138583.47999999998,18.46
CUST_00018,Client Account 0018,Retail Gold,West,Tier 1,0.0,36,99.0,1297732.0,100705.76000000001,1197026.2399999998,1037812.8699999999,42971.369999999995,138523.36000000002,11.57
CUST_00291,Client Account 0291,Retail Silver,North,Tier 2,0.0,32,78.0,1092602.0,71088.04000000001,1021513.96,849928.5900000001,45920.83,138356.19,13.54
CUST_00175,Client Account 0175,Retail Standard,West,Tier 2,0.0,28,77.0,1344778.0,85424.22,1259353.78,1088107.9299999997,54735.49000000001,138178.09999999998,10.97
CUST_00446,Client Account 0446,Retail Silver,North,Tier 2,0.0,41,95.0,1112099.0,100557.54000000001,1011541.4600000001,845274.7100000002,51500.380000000005,137996.90000000005,13.64
CUST_00454,Client Account 0454,B2B Enterprise,North,Tier 3,0.239,21,1947.0,13568408.0,3357392.52,10211015.479999999,9692779.9,452715.41000000015,137748.39,1.35
CUST_00423,Client Account 0423,Retail Standard,East,Tier 1,0.0,25,61.0,962785.0,34698.06999999999,928086.9299999999,770155.0100000001,33108.840000000004,137630.83,14.83
CUST_00407,Client Account 0407,Retail Silver,East,Tier 3,0.0,33,82.0,625671.0,58680.91,566990.09,424154.63,25119.850000000006,137543.15000000002,24.26
CUST_00398,Client Account 0398,Retail Standard,West,Tier 3,0.0,19,44.0,933165.0,37535.2,895629.7999999999,737728.73,39199.78,137418.52999999997,15.34
CUST_00346,Client Account 0346,Retail Standard,South,Tier 2,0.0,34,83.0,841359.0,61870.30999999999,779488.6900000001,611630.4300000002,49048.74000000001,137007.22,17.58
CUST_00129,Client Account 0129,Retail Silver,East,Tier 2,0.0,30,78.0,1217079.0,100326.92,1116752.0799999998,947259.7799999998,56823.90000000001,136707.52000000002,12.24
CUST_00188,Client Account 0188,Retail Silver,West,Tier 1,0.0,27,65.0,740048.0,30976.66,709071.34,556705.73,26342.889999999996,136205.65000000002,19.21
CUST_00041,Client Account 0041,Retail Standard,North,Tier 1,0.0,28,65.0,745615.0,23029.22,722585.78,563187.8700000002,30251.800000000007,135835.18,18.8
CUST_00004,Client Account 0004,Retail Standard,North,Tier 1,0.0,32,75.0,881069.0,42931.94,838137.0599999999,688875.5599999998,34170.27999999999,135380.75999999998,16.15
CUST_00040,Client Account 0040,Retail Gold,North,Tier 1,0.0,25,68.0,770146.0,61575.86,708570.14,564573.9800000001,30420.97,135334.87999999998,19.1
CUST_00096,Client Account 0096,Retail Silver,North,Tier 1,0.0,23,52.0,564360.0,25558.44,538801.5599999999,386436.13,26450.870000000003,135238.86000000002,25.1
CUST_00107,Client Account 0107,Retail Standard,West,Tier 2,0.0,32,89.0,942721.0,87415.97,855305.03,716772.1699999999,34643.05,134746.22,15.75
CUST_00114,Client Account 0114,Retail Silver,East,Tier 2,0.0,32,80.0,705723.0,18600.379999999997,687122.62,529848.63,30522.550000000003,134691.81,19.6
CUST_00335,Client Account 0335,Retail Silver,South,Tier 1,0.0,25,69.0,1037551.0,75324.6,962226.3999999999,815916.5399999998,44014.29,134560.98999999996,13.98
CUST_00499,Client Account 0499,Retail Standard,West,Tier 1,0.0,33,81.0,662135.0,2135.16,659999.84,497042.4700000001,29209.149999999998,134544.72000000003,20.39
CUST_00089,Client Account 0089,Retail Silver,West,Tier 1,0.0,38,89.0,990855.0,52987.16,937867.84,776208.7500000001,43789.66000000001,134468.97,14.34
CUST_00370,Client Account 0370,Retail Silver,West,Tier 1,0.0,29,65.0,1144520.0,86836.08,1057683.92,908135.4400000001,52889.990000000005,134343.16999999998,12.7
CUST_00122,Client Account 0122,Retail Gold,South,Tier 1,0.0,33,87.0,1066889.0,105238.44,961650.5599999999,815572.4,42331.829999999994,133819.11000000004,13.92
CUST_00061,Client Account 0061,Retail Standard,South,Tier 2,0.0,30,78.0,1074686.0,59748.259999999995,1014937.74,855837.8999999999,53855.96,133705.62999999998,13.17
CUST_00098,Client Account 0098,Retail Silver,South,Tier 3,0.0,28,69.0,1022024.0,63726.719999999994,958297.2799999999,811016.1300000001,41964.240000000005,133157.69,13.9
CUST_00009,Client Account 0009,Retail Standard,West,Tier 3,0.0,33,82.0,825252.0,18059.480000000003,807192.5200000001,632898.0399999999,46422.920000000006,133081.12000000002,16.49
CUST_00064,Client Account 0064,Retail Silver,East,Tier 1,0.0,32,73.0,895989.0,53972.75,842016.25,683923.14,34866.21,132969.61000000002,15.79
CUST_00456,Client Account 0456,Retail Standard,North,Tier 3,0.0,26,68.0,854825.0,48336.28,806488.72,659135.0700000001,35703.97,131995.92,16.37
CUST_00362,Client Account 0362,Retail Silver,West,Tier 1,0.0,33,91.0,1138527.0,104317.32,1034209.6799999999,879604.2200000001,48091.83,131765.34999999998,12.74
CUST_00227,Client Account 0227,Retail Gold,West,Tier 2,0.0,26,57.0,1028329.0,22088.010000000002,1006240.99,828230.31,54385.44000000001,131627.94999999998,13.08
CUST_00228,Client Account 0228,Retail Standard,South,Tier 3,0.0,39,97.0,681008.0,66506.33,614501.67,474474.0399999999,25796.419999999995,131204.15999999997,21.35
CUST_00183,Client Account 0183,Retail Standard,North,Tier 1,0.0,21,50.0,650322.0,17522.81,632799.19,482405.77,25930.42,130358.62999999999,20.6
CUST_00225,Client Account 0225,Retail Silver,East,Tier 2,0.0,40,90.0,694456.0,24635.11,669820.8900000001,515690.58,30219.909999999996,130040.63,19.41
CUST_00065,Client Account 0065,Retail Standard,South,Tier 1,0.0,30,77.0,671275.0,23588.05,647686.9500000002,491761.12,31450.710000000003,130033.76,20.08
CUST_00434,Client Account 0434,Retail Silver,North,Tier 2,0.0,43,111.0,1112159.0,78050.70999999999,1034108.2899999999,874248.0599999998,40611.34,129476.84999999999,12.52
CUST_00388,Client Account 0388,Retail Gold,North,Tier 2,0.0,40,97.0,1708067.0,186543.35,1521523.6500000001,1359518.5799999996,72573.11000000002,129293.44000000003,8.5
CUST_00455,Client Account 0455,Retail Gold,East,Tier 1,0.0,30,86.0,659863.0,21173.58,638689.42,489649.8400000001,22667.289999999997,128848.46,20.17
CUST_00328,Client Account 0328,Retail Silver,West,Tier 2,0.0,29,69.0,503701.0,13059.24,490641.75999999995,343858.30000000005,22536.309999999994,128392.97000000002,26.17
CUST_00285,Client Account 0285,Retail Silver,East,Tier 1,0.0,29,78.0,913388.0,27753.120000000003,885634.88,733696.8600000002,37244.170000000006,128386.99,14.5
CUST_00325,Client Account 0325,Retail Standard,South,Tier 1,0.0,30,83.0,1009627.0,88758.56,920868.44,771429.1299999999,42659.25000000001,128350.78,13.94
CUST_00013,Client Account 0013,Retail Standard,North,Tier 2,0.0,27,69.0,657406.0,31357.92,626048.08,475327.0500000001,28871.059999999994,128120.83,20.47
CUST_00236,Client Account 0236,Retail Gold,West,Tier 3,0.0,27,72.0,728283.0,39404.439999999995,688878.5600000002,541072.69,30175.18,128100.18000000001,18.6
CUST_00250,Client Account 0250,Retail Silver,South,Tier 2,0.0,33,76.0,572742.0,24800.56,547941.4400000001,405550.06000000006,21964.03,127667.94,23.3
CUST_00424,Client Account 0424,Retail Silver,South,Tier 3,0.0,33,85.0,604731.0,24232.299999999996,580498.7000000001,434111.58999999985,25754.230000000003,127619.57,21.98
CUST_00389,Client Account 0389,Retail Silver,West,Tier 2,0.0,32,80.0,967440.0,55922.89,911517.11,754340.6999999998,37967.38,127571.47000000002,14.0
CUST_00287,Client Account 0287,Retail Silver,West,Tier 2,0.0,37,94.0,745802.0,70469.59999999999,675332.3999999999,535777.8299999998,32761.289999999994,127066.34,18.82
CUST_00171,Client Account 0171,Retail Gold,South,Tier 3,0.0,30,76.0,554139.0,18852.030000000002,535286.97,393447.61000000004,22430.519999999997,126954.53000000001,23.72
CUST_00074,Client Account 0074,Retail Standard,East,Tier 2,0.0,29,66.0,904193.0,68447.55,835745.4499999998,697701.8900000001,32591.039999999997,126906.93,15.18
CUST_00045,Client Account 0045,Retail Standard,North,Tier 2,0.0,33,86.0,1163761.0,120446.82,1043314.1799999999,887212.9199999999,52965.26999999999,126830.16999999998,12.16
CUST_00463,Client Account 0463,Retail Silver,East,Tier 1,0.0,31,76.0,903924.0,49484.22,854439.7799999999,711170.91,35971.68,126446.90999999999,14.8
CUST_00320,Client Account 0320,Retail Silver,North,Tier 2,0.0,28,74.0,715960.0,12550.83,703409.17,551213.6599999999,31399.22,126182.23,17.94
CUST_00492,Client Account 0492,Retail Standard,North,Tier 1,0.0,32,82.0,877559.0,35467.74,842091.2599999999,688973.64,43537.65000000001,125685.68,14.93
CUST_00342,Client Account 0342,Retail Gold,West,Tier 3,0.0,30,82.0,673650.0,16121.0,657529.0,505087.63999999996,33959.80999999999,125422.28999999996,19.07
CUST_00106,Client Account 0106,Retail Platinum,North,Tier 2,0.068,35,85.0,1207818.0,118604.79999999999,1089213.2000000002,931555.0299999999,45828.77,125389.62,11.51
CUST_00003,Client Account 0003,Retail Standard,East,Tier 2,0.0,32,75.0,1202081.0,94283.55999999998,1107797.44,955706.7699999999,48135.49000000001,125342.0,11.31
CUST_00390,Client Account 0390,Retail Gold,West,Tier 2,0.0,28,73.0,1533850.0,148667.28,1385182.72,1217166.4100000001,62569.05999999998,125150.17,9.03
CUST_00186,Client Account 0186,Retail Silver,North,Tier 1,0.0,30,74.0,1299931.0,91369.20999999999,1208561.79,1053471.63,60511.48,124935.37999999999,10.34
CUST_00012,Client Account 0012,Retail Silver,West,Tier 2,0.0,30,75.0,719033.0,62147.20000000001,656885.7999999999,515868.81999999995,26200.319999999992,124699.13999999998,18.98
CUST_00302,Client Account 0302,Retail Gold,West,Tier 2,0.0,29,72.0,593934.0,44643.240000000005,549290.76,415634.50000000006,23503.830000000005,124657.55,22.69
CUST_00360,Client Account 0360,Retail Gold,North,Tier 3,0.0,27,68.0,1264747.0,95080.92,1169666.0800000003,1003033.5999999997,61300.030000000006,124391.72000000002,10.63
CUST_00498,Client Account 0498,Retail Standard,South,Tier 2,0.0,26,57.0,654202.0,37508.98999999999,616693.01,473838.93999999994,27402.85,124223.66999999997,20.14
CUST_00199,Client Account 0199,Retail Silver,South,Tier 2,0.0,26,71.0,647038.0,17031.54,630006.46,488087.20999999996,26086.249999999993,123953.36999999998,19.67
CUST_00420,Client Account 0420,Retail Platinum,North,Tier 2,0.051,41,91.0,698903.0,45772.05999999998,653130.9400000001,497933.7500000001,34608.2,123491.99999999997,18.91
CUST_00179,Client Account 0179,Retail Standard,North,Tier 1,0.0,37,95.0,837275.0,57285.59,779989.41,640148.27,35878.96,123188.45999999999,15.79
CUST_00216,Client Account 0216,Retail Gold,South,Tier 3,0.0,36,79.0,1047323.0,53834.78999999999,993488.2100000001,813800.3600000001,70007.48000000001,123047.26,12.39
CUST_00191,Client Account 0191,Retail Gold,South,Tier 2,0.0,29,67.0,714699.0,37414.68,677284.32,532581.4500000001,35321.31999999999,122950.00999999998,18.15
CUST_00160,Client Account 0160,Retail Standard,South,Tier 2,0.0,27,72.0,930332.0,61489.520000000004,868842.48,729005.56,33478.8,122900.71999999999,14.15
CUST_00271,Client Account 0271,Retail Standard,West,Tier 1,0.0,21,54.0,600966.0,12272.26,588693.7400000001,442322.6400000001,28928.089999999997,122654.93999999996,20.84
CUST_00056,Client Account 0056,Retail Standard,North,Tier 1,0.0,36,82.0,1235610.0,132358.88,1103251.12,956496.34,45922.75000000001,122546.53999999998,11.11
CUST_00157,Client Account 0157,Retail Silver,West,Tier 2,0.0,33,84.0,634987.0,29011.16,605975.84,466137.00999999995,32146.080000000005,121518.85000000002,20.05
CUST_00075,Client Account 0075,Retail Silver,North,Tier 2,0.0,25,65.0,722269.0,16861.199999999997,705407.7999999999,563038.18,29206.52,121230.58,17.19
CUST_00017,Client Account 0017,Retail Standard,South,Tier 1,0.0,28,61.0,785057.0,14866.35,770190.6499999999,596797.62,56870.21,120717.38999999998,15.67
CUST_00485,Client Account 0485,Retail Standard,East,Tier 2,0.0,26,77.0,1082753.0,95848.44,986904.5599999999,842629.48,38268.28,120656.94,12.23
CUST_00239,Client Account 0239,Retail Gold,North,Tier 1,0.0,27,68.0,683054.0,52240.32000000001,630813.6799999999,495678.49999999994,32684.600000000002,120214.99,19.06
CUST_00436,Client Account 0436,Retail Standard,North,Tier 1,0.0,24,60.0,947430.0,91475.26000000001,855954.74,725635.3800000001,35137.63,119878.6,14.01
CUST_00165,Client Account 0165,Retail Silver,North,Tier 3,0.0,27,79.0,1349731.0,70303.61,1279427.3900000001,1089485.6099999999,82861.62000000001,119859.95000000003,9.37
CUST_00170,Client Account 0170,Retail Standard,North,Tier 1,0.0,26,79.0,766741.0,37877.030000000006,728863.97,596848.4500000001,28266.809999999998,119362.45000000003,16.38
CUST_00068,Client Account 0068,Retail Gold,North,Tier 2,0.0,34,77.0,894286.0,47102.94000000001,847183.0599999999,706398.9,38896.69,118595.91000000002,14.0
CUST_00460,Client Account 0460,Retail Standard,South,Tier 3,0.0,23,60.0,885524.0,90405.56,795118.44,671998.7600000001,32254.99,118209.15,14.87
CUST_00461,Client Account 0461,Retail Standard,South,Tier 2,0.0,26,70.0,587832.0,26312.94,561519.06,423017.92,29103.34,118017.57999999997,21.02
CUST_00073,Client Account 0073,Retail Silver,South,Tier 1,0.0,31,68.0,877254.0,64432.34,812821.66,672354.7799999999,31050.640000000003,117886.2,14.5
CUST_00266,Client Account 0266,Retail Silver,East,Tier 3,0.0,38,98.0,1007588.0,89485.81999999999,918102.1799999999,779836.0600000003,43779.18000000001,117847.64,12.84
CUST_00063,Client Account 0063,Retail Silver,East,Tier 1,0.0,36,98.0,1114789.0,86753.37,1028035.6300000001,886710.8900000001,47845.890000000014,117846.01999999999,11.46
CUST_00469,Client Account 0469,Retail Standard,East,Tier 3,0.0,32,83.0,701898.0,62463.52,639434.48,515950.1700000001,33852.36,117755.74999999999,18.42
CUST_00192,Client Account 0192,Retail Gold,West,Tier 1,0.0,30,80.0,413607.0,9599.5,404007.50000000006,267834.41000000003,22050.670000000002,116963.09000000003,28.95
CUST_00029,Client Account 0029,Retail Silver,West,Tier 3,0.0,32,82.0,932100.0,51628.27,880471.73,734307.1599999999,41225.36000000001,116875.76000000001,13.27
CUST_00174,Client Account 0174,Retail Platinum,North,Tier 2,0.055,42,97.0,788862.0,123805.65000000001,665056.35,566469.4300000002,26590.47,116838.5,17.57
CUST_00197,Client Account 0197,Retail Gold,West,Tier 1,0.0,24,54.0,459928.0,11232.22,448695.7800000001,318337.38000000006,18304.97,116780.46999999999,26.03
CUST_00437,Client Account 0437,Retail Silver,East,Tier 1,0.0,27,67.0,627393.0,13725.0,613668.0000000001,471077.1499999999,28574.939999999995,116357.01999999999,18.96
CUST_00155,Client Account 0155,Retail Platinum,North,Tier 1,0.05,31,78.0,1018539.0,112615.88,905923.1200000002,787921.9900000001,35984.81999999999,116241.95999999998,12.83
CUST_00058,Client Account 0058,Retail Standard,East,Tier 3,0.0,32,88.0,957281.0,69009.76000000001,888271.24,740862.2500000002,43873.81,115801.85,13.04
CUST_00496,Client Account 0496,Retail Gold,West,Tier 1,0.0,22,55.0,839652.0,67688.26,771963.74,639895.46,40126.41,115498.62,14.96
CUST_00102,Client Account 0102,Retail Standard,East,Tier 3,0.0,33,78.0,699334.0,32530.809999999998,666803.1900000001,519937.66000000003,41665.32,115416.95999999999,17.31
CUST_00486,Client Account 0486,Retail Platinum,North,Tier 1,0.078,34,89.0,1069802.0,135397.02,934404.98,796585.0000000001,40855.259999999995,115318.81999999999,12.34
CUST_00198,Client Account 0198,Retail Silver,North,Tier 2,0.0,25,60.0,741805.0,55578.310000000005,686226.6900000001,565308.84,32599.59,114521.79000000002,16.69
CUST_00221,Client Account 0221,Retail Standard,East,Tier 1,0.0,33,68.0,883977.0,63644.92,820332.0800000001,684579.04,32505.560000000005,114476.99,13.95
CUST_00140,Client Account 0140,Retail Standard,North,Tier 2,0.0,24,62.0,666630.0,18346.729999999996,648283.27,505595.38000000006,32520.0,114420.08,17.65
CUST_00278,Client Account 0278,Retail Standard,West,Tier 1,0.0,32,76.0,772976.0,43138.85,729837.1500000001,603409.8499999999,33045.740000000005,113392.40000000001,15.54
CUST_00260,Client Account 0260,Retail Standard,East,Tier 3,0.0,31,74.0,774320.0,49658.380000000005,724661.6200000001,591081.53,33660.829999999994,112689.72,15.55
CUST_00015,Client Account 0015,Retail Silver,North,Tier 3,0.0,27,79.0,927458.0,32239.779999999995,895218.22,753410.85,41407.3,112308.20999999996,12.55
CUST_00267,Client Account 0267,Retail Gold,North,Tier 2,0.0,24,60.0,788975.0,39720.44,749254.5599999999,614533.8500000002,34508.54,112291.54999999999,14.99
CUST_00324,Client Account 0324,Retail Platinum,East,Tier 3,0.066,28,71.0,824565.0,108172.85000000002,716392.15,590370.7500000001,33339.39,112145.12000000001,15.65
CUST_00005,Client Account 0005,Retail Platinum,West,Tier 1,0.065,33,85.0,744570.0,106280.74000000003,638289.2600000001,522274.36999999994,28021.96,112072.20000000001,17.56
CUST_00086,Client Account 0086,Retail Silver,South,Tier 1,0.0,27,76.0,671225.0,29425.9,641799.1,505748.02999999985,31351.810000000005,111967.20999999999,17.45
CUST_00141,Client Account 0141,Retail Gold,North,Tier 3,0.0,27,73.0,1367476.0,170723.00999999998,1196752.9899999998,1058926.2899999998,59019.22000000001,111522.42999999998,9.32
CUST_00433,Client Account 0433,Retail Gold,North,Tier 3,0.0,28,82.0,786933.0,24393.36,762539.6400000001,627977.8000000002,31458.879999999997,111385.27,14.61
CUST_00333,Client Account 0333,Retail Silver,North,Tier 1,0.0,32,79.0,613288.0,37950.93,575337.07,450113.3599999999,26760.43000000001,111101.29000000002,19.31
CUST_00023,Client Account 0023,Retail Gold,East,Tier 1,0.0,40,88.0,897559.0,97652.64000000001,799906.3599999999,678349.3099999998,35292.25,111000.28000000003,13.88
CUST_00500,Client Account 0500,Retail Silver,West,Tier 2,0.0,32,61.0,682353.0,10137.34,672215.6600000001,537250.89,26311.03,110979.61,16.51
CUST_00025,Client Account 0025,Retail Silver,North,Tier 2,0.0,29,68.0,938668.0,75241.12000000001,863426.8799999999,731738.09,40865.58,110555.14000000001,12.8
CUST_00076,Client Account 0076,Retail Standard,West,Tier 2,0.0,35,98.0,472846.0,32572.93,440273.0699999999,314622.18,20923.589999999997,110333.21,25.06
CUST_00422,Client Account 0422,Retail Gold,East,Tier 1,0.0,35,89.0,838641.0,58189.07,780451.9299999999,644800.5500000002,36315.94,110144.22000000002,14.11
CUST_00262,Client Account 0262,Retail Standard,South,Tier 2,0.0,38,90.0,1015166.0,35672.67,979493.3299999998,813147.3200000001,65048.780000000006,109957.96,11.23
CUST_00251,Client Account 0251,Retail Gold,West,Tier 2,0.0,31,72.0,868823.0,76161.23,792661.7700000001,663392.1000000001,34523.420000000006,109511.77,13.82
CUST_00092,Client Account 0092,Retail Standard,West,Tier 2,0.0,28,69.0,645707.0,11182.99,634524.01,506002.60000000003,24156.31,108214.37000000002,17.05
CUST_00316,Client Account 0316,Retail Silver,North,Tier 2,0.0,31,70.0,704539.0,71222.59,633316.4099999999,513690.63,33011.34,107580.41999999998,16.99
CUST_00270,Client Account 0270,Retail Platinum,South,Tier 1,0.057,36,102.0,1006476.0,105105.49000000003,901370.5100000001,770475.6100000002,35783.48000000001,106628.83999999998,11.83
CUST_00452,Client Account 0452,Retail Gold,East,Tier 2,0.0,32,79.0,1149881.0,124067.57,1025813.43,889818.4700000002,46897.26999999999,106343.37,10.37
CUST_00356,Client Account 0356,Retail Standard,East,Tier 1,0.0,32,84.0,1200664.0,142695.09,1057968.9100000001,919592.2,50296.08000000001,106277.39999999998,10.05
CUST_00365,Client Account 0365,Retail Standard,East,Tier 1,0.0,31,73.0,635417.0,23347.82,612069.18,478901.07,32680.27,106093.78999999998,17.33
CUST_00215,Client Account 0215,Retail Silver,West,Tier 1,0.0,32,83.0,889210.0,35322.909999999996,853887.09,716468.22,40861.53999999999,104818.88,12.28
CUST_00476,Client Account 0476,Retail Standard,East,Tier 3,0.0,31,82.0,743132.0,62290.93000000001,680841.0700000001,559981.68,30554.730000000003,104052.12999999998,15.28
CUST_00382,Client Account 0382,Retail Silver,West,Tier 2,0.0,29,74.0,791894.0,79508.01,712385.9899999999,590507.7100000001,30093.569999999996,103902.51999999996,14.59
CUST_00181,Client Account 0181,Retail Platinum,South,Tier 2,0.052,29,73.0,866537.0,56056.290000000015,810480.71,664435.8100000002,44377.63,103598.54,12.78
CUST_00212,Client Account 0212,Retail Standard,North,Tier 1,0.0,34,76.0,860981.0,38587.08,822393.9199999999,693408.6300000002,43007.159999999996,103543.70000000003,12.59
CUST_00135,Client Account 0135,Retail Standard,West,Tier 2,0.0,25,68.0,612662.0,62504.35999999999,550157.64,440692.3900000001,21972.370000000003,103174.65999999996,18.75
CUST_00173,Client Account 0173,Retail Silver,South,Tier 2,0.0,27,61.0,492262.0,33814.26,458447.74,340396.23,18682.95,103013.88999999998,22.47
CUST_00112,Client Account 0112,Retail Standard,North,Tier 3,0.0,37,94.0,809632.0,128549.58,681082.42,568900.1000000001,29062.569999999996,103012.27000000002,15.12
CUST_00268,Client Account 0268,Retail Silver,South,Tier 2,0.0,25,66.0,542026.0,10625.4,531400.6,400344.98,31058.69,102542.90999999997,19.3
CUST_00156,Client Account 0156,Retail Silver,South,Tier 2,0.0,34,90.0,926431.0,83757.98,842673.02,723162.8099999999,38923.21,102298.03,12.14
CUST_00247,Client Account 0247,Retail Platinum,North,Tier 2,0.075,27,56.0,882217.0,82988.33,799228.67,679107.2500000001,29780.070000000003,101992.34999999999,12.76
CUST_00069,Client Account 0069,Retail Silver,North,Tier 1,0.0,33,96.0,1329753.0,165533.41999999998,1164219.5799999998,1047213.9400000001,55848.369999999995,101869.57,8.75
CUST_00258,Client Account 0258,Retail Standard,South,Tier 3,0.0,37,76.0,1021619.0,81624.17,939994.8300000001,817618.42,43170.70999999999,101863.88999999998,10.84
CUST_00353,Client Account 0353,Retail Standard,East,Tier 3,0.0,26,77.0,1070219.0,108643.2,961575.7999999999,830991.4300000004,44566.77,101656.54,10.57
CUST_00148,Client Account 0148,Retail Standard,North,Tier 3,0.0,25,66.0,828684.0,51870.96,776813.0399999999,654840.3300000001,36628.97,101610.97,13.08
CUST_00187,Client Account 0187,Retail Gold,West,Tier 1,0.0,29,79.0,689700.0,70791.45,618908.55,506850.26,32597.660000000003,100431.20000000001,16.23
CUST_00002,Client Account 0002,Retail Gold,West,Tier 2,0.0,31,82.0,678679.0,21519.44,657159.5599999999,530521.74,33853.85999999999,100184.48000000003,15.25
CUST_00306,Client Account 0306,Retail Standard,South,Tier 1,0.0,33,86.0,848799.0,106517.47999999998,742281.52,633010.0,31948.010000000002,100041.25000000003,13.48
CUST_00079,Client Account 0079,Retail Gold,North,Tier 1,0.0,25,64.0,728851.0,16403.88,712447.1199999999,583206.2,34964.52,99678.50000000003,13.99
CUST_00194,Client Account 0194,Retail Platinum,West,Tier 1,0.063,36,96.0,1433250.0,148960.55,1284289.4500000002,1153421.8699999999,55816.37000000002,99375.34,7.74
