customer_id,customer_name,customer_segment,region,contract_discount_pct,created_date
CST_0391,Customer Account 0391,Retail Gold,West,0.0,2023-01-15
CST_0392,Customer Account 0392,Retail Platinum,West,0.0,2023-01-15
CST_0393,Customer Account 0393,Retail Gold,North-East,0.0,2023-01-15
CST_0394,Customer Account 0394,Retail Platinum,Central,0.0,2023-01-15
CST_0395,Customer Account 0395,Retail Gold,West,0.0,2023-01-15
CST_0396,Customer Account 0396,B2B SMB,North-East,0.103,2023-01-15
CST_0397,Customer Account 0397,Retail Silver,North-East,0.0,2023-01-15
CST_0398,Customer Account 0398,Retail Gold,South,0.0,2023-01-15
CST_0399,Customer Account 0399,Retail Silver,West,0.0,2023-01-15
CST_0400,Customer Account 0400,Retail Platinum,North,0.0,2023-01-15
CST_0401,Customer Account 0401,Retail Gold,West,0.0,2023-01-15
CST_0402,Customer Account 0402,Retail Gold,South,0.0,2023-01-15
CST_0403,Customer Account 0403,Retail Standard,South,0.0,2023-01-15
CST_0404,Customer Account 0404,Retail Gold,East,0.0,2023-01-15
CST_0405,Customer Account 0405,Retail Standard,Central,0.0,2023-01-15
CST_0406,Customer Account 0406,Retail Gold,North,0.0,2023-01-15
CST_0407,Customer Account 0407,Retail Platinum,West,0.0,2023-01-15
CST_0408,Customer Account 0408,Retail Silver,North-East,0.0,2023-01-15
CST_0409,Customer Account 0409,Retail Gold,Central,0.0,2023-01-15
CST_0410,Customer Account 0410,Retail Platinum,North,0.0,2023-01-15
CST_0411,Customer Account 0411,Retail Silver,South,0.0,2023-01-15
CST_0412,Customer Account 0412,Retail Standard,North-East,0.0,2023-01-15
CST_0413,Customer Account 0413,Retail Silver,North-East,0.0,2023-01-15
CST_0414,Customer Account 0414,Retail Standard,East,0.0,2023-01-15
CST_0415,Customer Account 0415,Retail Standard,North-East,0.0,2023-01-15
CST_0416,Customer Account 0416,Retail Platinum,South,0.0,2023-01-15
CST_0417,Customer Account 0417,B2B Enterprise,North,0.141,2023-01-15
CST_0418,Customer Account 0418,B2B Enterprise,Central,0.208,2023-01-15
CST_0419,Customer Account 0419,Retail Silver,South,0.0,2023-01-15
CST_0420,Customer Account 0420,Retail Standard,Central,0.0,2023-01-15
CST_0421,Customer Account 0421,Retail Gold,South,0.0,2023-01-15
CST_0422,Customer Account 0422,Retail Standard,West,0.0,2023-01-15
CST_0423,Customer Account 0423,Retail Silver,East,0.0,2023-01-15
CST_0424,Customer Account 0424,Retail Standard,Central,0.0,2023-01-15
CST_0425,Customer Account 0425,Retail Gold,North-East,0.0,2023-01-15
CST_0426,Customer Account 0426,Retail Gold,Central,0.0,2023-01-15
CST_0427,Customer Account 0427,Retail Gold,East,0.0,2023-01-15
CST_0428,Customer Account 0428,Retail Standard,East,0.0,2023-01-15
CST_0429,Customer Account 0429,B2B SMB,South,0.094,2023-01-15
CST_0430,Customer Account 0430,Retail Standard,North,0.0,2023-01-15
CST_0431,Customer Account 0431,Retail Silver,North,0.0,2023-01-15
CST_0432,Customer Account 0432,Retail Gold,South,0.0,2023-01-15
CST_0433,Customer Account 0433,Retail Silver,North,0.0,2023-01-15
CST_0434,Customer Account 0434,B2B SMB,West,0.085,2023-01-15
CST_0435,Customer Account 0435,B2B SMB,Central,0.07,2023-01-15
CST_0436,Customer Account 0436,Retail Gold,West,0.0,2023-01-15
CST_0437,Customer Account 0437,Retail Standard,Central,0.0,2023-01-15
CST_0438,Customer Account 0438,Retail Standard,North,0.0,2023-01-15
CST_0439,Customer Account 0439,Retail Gold,North,0.0,2023-01-15
CST_0440,Customer Account 0440,Retail Gold,North-East,0.0,2023-01-15
CST_0441,Customer Account 0441,Retail Standard,Central,0.0,2023-01-15
CST_0442,Customer Account 0442,B2B Enterprise,Central,0.146,2023-01-15
CST_0443,Customer Account 0443,Retail Gold,West,0.0,2023-01-15
CST_0444,Customer Account 0444,Retail Silver,East,0.0,2023-01-15
CST_0445,Customer Account 0445,Retail Silver,Central,0.0,2023-01-15
CST_0446,Customer Account 0446,Retail Platinum,Central,0.0,2023-01-15
CST_0447,Customer Account 0447,Retail Standard,Central,0.0,2023-01-15
CST_0448,Customer Account 0448,Retail Gold,South,0.0,2023-01-15
CST_0449,Customer Account 0449,Retail Gold,South,0.0,2023-01-15
CST_0450,Customer Account 0450,Retail Platinum,West,0.0,2023-01-15
CST_0451,Customer Account 0451,Retail Platinum,Central,0.0,2023-01-15
CST_0452,Customer Account 0452,Retail Silver,South,0.0,2023-01-15
CST_0453,Customer Account 0453,B2B SMB,West,0.077,2023-01-15
CST_0454,Customer Account 0454,Retail Gold,North,0.0,2023-01-15
CST_0455,Customer Account 0455,Retail Standard,West,0.0,2023-01-15
CST_0456,Customer Account 0456,Retail Standard,North-East,0.0,2023-01-15
CST_0457,Customer Account 0457,B2B SMB,North,0.076,2023-01-15
CST_0458,Customer Account 0458,Retail Silver,West,0.0,2023-01-15
CST_0459,Customer Account 0459,Retail Silver,West,0.0,2023-01-15
CST_0460,Customer Account 0460,Retail Standard,West,0.0,2023-01-15
CST_0461,Customer Account 0461,Retail Silver,South,0.0,2023-01-15
CST_0462,Customer Account 0462,Retail Silver,South,0.0,2023-01-15
CST_0463,Customer Account 0463,B2B SMB,North,0.081,2023-01-15
CST_0464,Customer Account 0464,Retail Gold,Central,0.0,2023-01-15
CST_0465,Customer Account 0465,Retail Silver,South,0.0,2023-01-15
CST_0466,Customer Account 0466,Retail Silver,West,0.0,2023-01-15
CST_0467,Customer Account 0467,Retail Standard,Central,0.0,2023-01-15
CST_0468,Customer Account 0468,B2B Enterprise,West,0.147,2023-01-15
CST_0469,Customer Account 0469,Retail Silver,West,0.0,2023-01-15
CST_0470,Customer Account 0470,Retail Gold,West,0.0,2023-01-15
CST_0471,Customer Account 0471,Retail Standard,Central,0.0,2023-01-15
CST_0472,Customer Account 0472,Retail Standard,North,0.0,2023-01-15
CST_0473,Customer Account 0473,Retail Gold,East,0.0,2023-01-15
CST_0474,Customer Account 0474,Retail Silver,West,0.0,2023-01-15
CST_0475,Customer Account 0475,Retail Standard,Central,0.0,2023-01-15
CST_0476,Customer Account 0476,Retail Standard,Central,0.0,2023-01-15
CST_0477,Customer Account 0477,Retail Silver,North-East,0.0,2023-01-15
CST_0478,Customer Account 0478,Retail Standard,South,0.0,2023-01-15
CST_0479,Customer Account 0479,Retail Silver,West,0.0,2023-01-15
CST_0480,Customer Account 0480,Retail Standard,Central,0.0,2023-01-15
CST_0481,Customer Account 0481,Retail Silver,South,0.0,2023-01-15
CST_0482,Customer Account 0482,Retail Silver,North,0.0,2023-01-15
CST_0483,Customer Account 0483,Retail Platinum,Central,0.0,2023-01-15
CST_0484,Customer Account 0484,Retail Silver,North-East,0.0,2023-01-15
CST_0485,Customer Account 0485,B2B SMB,North,0.072,2023-01-15
CST_0486,Customer Account 0486,B2B SMB,West,0.117,2023-01-15
CST_0487,Customer Account 0487,Retail Silver,North-East,0.0,2023-01-15
CST_0488,Customer Account 0488,B2B SMB,West,0.079,2023-01-15
CST_0489,Customer Account 0489,Retail Standard,North,0.0,2023-01-15
CST_0490,Customer Account 0490,Retail Silver,West,0.0,2023-01-15
CST_0491,Customer Account 0491,Retail Silver,Central,0.0,2023-01-15
CST_0492,Customer Account 0492,B2B SMB,Central,0.092,2023-01-15
CST_0493,Customer Account 0493,Retail Gold,East,0.0,2023-01-15
CST_0494,Customer Account 0494,Retail Silver,North,0.0,2023-01-15
CST_0495,Customer Account 0495,Retail Silver,North-East,0.0,2023-01-15
CST_0496,Customer Account 0496,Retail Gold,South,0.0,2023-01-15
CST_0497,Customer Account 0497,Retail Silver,Central,0.0,2023-01-15
CST_0498,Customer Account 0498,Retail Silver,North-East,0.0,2023-01-15
CST_0499,Customer Account 0499,Retail Gold,West,0.0,2023-01-15
CST_0500,Customer Account 0500,Retail Standard,North-East,0.0,2023-01-15
CST_0501,Customer Account 0501,B2B Enterprise,Central,0.173,2023-01-15
CST_0502,Customer Account 0502,Retail Standard,West,0.0,2023-01-15
CST_0503,Customer Account 0503,B2B SMB,North-East,0.081,2023-01-15
CST_0504,Customer Account 0504,Retail Standard,Central,0.0,2023-01-15
CST_0505,Customer Account 0505,B2B Enterprise,East,0.183,2023-01-15
CST_0506,Customer Account 0506,Retail Standard,North,0.0,2023-01-15
CST_0507,Customer Account 0507,Retail Standard,North,0.0,2023-01-15
CST_0508,Customer Account 0508,Retail Gold,East,0.0,2023-01-15
CST_0509,Customer Account 0509,Retail Standard,North-East,0.0,2023-01-15
CST_0510,Customer Account 0510,B2B Enterprise,Central,0.155,2023-01-15
CST_0511,Customer Account 0511,Retail Gold,East,0.0,2023-01-15
CST_0512,Customer Account 0512,Retail Standard,Central,0.0,2023-01-15
CST_0513,Customer Account 0513,B2B Enterprise,North,0.211,2023-01-15
CST_0514,Customer Account 0514,B2B Enterprise,North,0.159,2023-01-15
CST_0515,Customer Account 0515,B2B SMB,West,0.117,2023-01-15
CST_0516,Customer Account 0516,Retail Standard,West,0.0,2023-01-15
CST_0517,Customer Account 0517,Retail Silver,North-East,0.0,2023-01-15
CST_0518,Customer Account 0518,Retail Silver,North-East,0.0,2023-01-15
CST_0519,Customer Account 0519,Retail Silver,North,0.0,2023-01-15
CST_0520,Customer Account 0520,Retail Standard,East,0.0,2023-01-15
CST_0521,Customer Account 0521,Retail Platinum,East,0.0,2023-01-15
CST_0522,Customer Account 0522,Retail Standard,North-East,0.0,2023-01-15
CST_0523,Customer Account 0523,Retail Silver,Central,0.0,2023-01-15
CST_0524,Customer Account 0524,B2B SMB,West,0.071,2023-01-15
CST_0525,Customer Account 0525,Retail Platinum,North,0.0,2023-01-15
CST_0526,Customer Account 0526,Retail Standard,North-East,0.0,2023-01-15
CST_0527,Customer Account 0527,Retail Standard,North-East,0.0,2023-01-15
CST_0528,Customer Account 0528,Retail Standard,North,0.0,2023-01-15
CST_0529,Customer Account 0529,Retail Silver,East,0.0,2023-01-15
CST_0530,Customer Account 0530,Retail Standard,Central,0.0,2023-01-15
CST_0531,Customer Account 0531,Retail Gold,West,0.0,2023-01-15
CST_0532,Customer Account 0532,Retail Standard,North-East,0.0,2023-01-15
CST_0533,Customer Account 0533,Retail Standard,West,0.0,2023-01-15
CST_0534,Customer Account 0534,Retail Standard,North-East,0.0,2023-01-15
CST_0535,Customer Account 0535,Retail Silver,Central,0.0,2023-01-15
CST_0536,Customer Account 0536,Retail Silver,North,0.0,2023-01-15
CST_0537,Customer Account 0537,Retail Standard,Central,0.0,2023-01-15
CST_0538,Customer Account 0538,B2B SMB,North,0.083,2023-01-15
CST_0539,Customer Account 0539,Retail Gold,Central,0.0,2023-01-15
CST_0540,Customer Account 0540,Retail Standard,North,0.0,2023-01-15
CST_0541,Customer Account 0541,Retail Standard,South,0.0,2023-01-15
CST_0542,Customer Account 0542,Retail Standard,North,0.0,2023-01-15
CST_0543,Customer Account 0543,Retail Silver,West,0.0,2023-01-15
CST_0544,Customer Account 0544,Retail Gold,East,0.0,2023-01-15
CST_0545,Customer Account 0545,Retail Gold,West,0.0,2023-01-15
CST_0546,Customer Account 0546,Retail Standard,South,0.0,2023-01-15
CST_0547,Customer Account 0547,Retail Silver,Central,0.0,2023-01-15
CST_0548,Customer Account 0548,Retail Platinum,Central,0.0,2023-01-15
CST_0549,Customer Account 0549,Retail Standard,Central,0.0,2023-01-15
CST_0550,Customer Account 0550,Retail Standard,Central,0.0,2023-01-15
CST_0551,Customer Account 0551,Retail Silver,Central,0.0,2023-01-15
CST_0552,Customer Account 0552,Retail Standard,West,0.0,2023-01-15
CST_0553,Customer Account 0553,Retail Gold,South,0.0,2023-01-15
CST_0554,Customer Account 0554,Retail Silver,Central,0.0,2023-01-15
CST_0555,Customer Account 0555,Retail Gold,North-East,0.0,2023-01-15
CST_0556,Customer Account 0556,Retail Silver,East,0.0,2023-01-15
CST_0557,Customer Account 0557,Retail Standard,West,0.0,2023-01-15
CST_0558,Customer Account 0558,Retail Platinum,Central,0.0,2023-01-15
CST_0559,Customer Account 0559,Retail Standard,North,0.0,2023-01-15
CST_0560,Customer Account 0560,Retail Standard,East,0.0,2023-01-15
CST_0561,Customer Account 0561,Retail Silver,North-East,0.0,2023-01-15
CST_0562,Customer Account 0562,Retail Platinum,Central,0.0,2023-01-15
CST_0563,Customer Account 0563,Retail Standard,South,0.0,2023-01-15
CST_0564,Customer Account 0564,Retail Silver,South,0.0,2023-01-15
CST_0565,Customer Account 0565,B2B SMB,West,0.074,2023-01-15
CST_0566,Customer Account 0566,Retail Standard,South,0.0,2023-01-15
CST_0567,Customer Account 0567,Retail Standard,North-East,0.0,2023-01-15
CST_0568,Customer Account 0568,Retail Standard,East,0.0,2023-01-15
CST_0569,Customer Account 0569,B2B Enterprise,Central,0.182,2023-01-15
CST_0570,Customer Account 0570,Retail Standard,North,0.0,2023-01-15
CST_0571,Customer Account 0571,B2B SMB,South,0.098,2023-01-15
CST_0572,Customer Account 0572,Retail Silver,West,0.0,2023-01-15
CST_0573,Customer Account 0573,B2B SMB,West,0.106,2023-01-15
CST_0574,Customer Account 0574,Retail Silver,South,0.0,2023-01-15
CST_0575,Customer Account 0575,Retail Gold,East,0.0,2023-01-15
CST_0576,Customer Account 0576,Retail Platinum,Central,0.0,2023-01-15
CST_0577,Customer Account 0577,B2B SMB,East,0.07,2023-01-15
CST_0578,Customer Account 0578,Retail Standard,East,0.0,2023-01-15
CST_0579,Customer Account 0579,Retail Gold,North,0.0,2023-01-15
CST_0580,Customer Account 0580,Retail Standard,North,0.0,2023-01-15
CST_0581,Customer Account 0581,Retail Silver,North,0.0,2023-01-15
CST_0582,Customer Account 0582,B2B SMB,West,0.111,2023-01-15
CST_0583,Customer Account 0583,Retail Standard,Central,0.0,2023-01-15
CST_0584,Customer Account 0584,Retail Gold,West,0.0,2023-01-15
CST_0585,Customer Account 0585,B2B SMB,Central,0.083,2023-01-15
CST_0586,Customer Account 0586,B2B SMB,North,0.079,2023-01-15
CST_0587,Customer Account 0587,Retail Silver,West,0.0,2023-01-15
CST_0588,Customer Account 0588,Retail Gold,South,0.0,2023-01-15
CST_0589,Customer Account 0589,Retail Platinum,South,0.0,2023-01-15
CST_0590,Customer Account 0590,Retail Standard,North,0.0,2023-01-15
CST_0591,Customer Account 0591,B2B SMB,North,0.07,2023-01-15
CST_0592,Customer Account 0592,Retail Standard,Central,0.0,2023-01-15
CST_0593,Customer Account 0593,Retail Gold,South,0.0,2023-01-15
CST_0594,Customer Account 0594,Retail Standard,East,0.0,2023-01-15
CST_0595,Customer Account 0595,Retail Silver,West,0.0,2023-01-15
CST_0596,Customer Account 0596,Retail Standard,North-East,0.0,2023-01-15
CST_0597,Customer Account 0597,Retail Platinum,East,0.0,2023-01-15
CST_0598,Customer Account 0598,Retail Standard,Central,0.0,2023-01-15
CST_0599,Customer Account 0599,Retail Silver,North-East,0.0,2023-01-15
CST_0600,Customer Account 0600,Retail Standard,Central,0.0,2023-01-15
CST_0601,Customer Account 0601,Retail Standard,North,0.0,2023-01-15
CST_0602,Customer Account 0602,Retail Gold,North-East,0.0,2023-01-15
CST_0603,Customer Account 0603,Retail Platinum,Central,0.0,2023-01-15
CST_0604,Customer Account 0604,Retail Platinum,North,0.0,2023-01-15
CST_0605,Customer Account 0605,Retail Silver,East,0.0,2023-01-15
CST_0606,Customer Account 0606,Retail Silver,East,0.0,2023-01-15
CST_0607,Customer Account 0607,Retail Silver,East,0.0,2023-01-15
CST_0608,Customer Account 0608,Retail Platinum,North,0.0,2023-01-15
CST_0609,Customer Account 0609,B2B SMB,West,0.111,2023-01-15
CST_0610,Customer Account 0610,Retail Standard,West,0.0,2023-01-15
CST_0611,Customer Account 0611,Retail Standard,East,0.0,2023-01-15
CST_0612,Customer Account 0612,B2B Enterprise,East,0.217,2023-01-15
CST_0613,Customer Account 0613,Retail Platinum,North,0.0,2023-01-15
CST_0614,Customer Account 0614,B2B Enterprise,North,0.181,2023-01-15
CST_0615,Customer Account 0615,Retail Platinum,North,0.0,2023-01-15
CST_0616,Customer Account 0616,Retail Platinum,North,0.0,2023-01-15
CST_0617,Customer Account 0617,Retail Platinum,North-East,0.0,2023-01-15
CST_0618,Customer Account 0618,Retail Silver,Central,0.0,2023-01-15
CST_0619,Customer Account 0619,Retail Silver,West,0.0,2023-01-15
CST_0620,Customer Account 0620,Retail Standard,North,0.0,2023-01-15
CST_0621,Customer Account 0621,B2B Enterprise,South,0.188,2023-01-15
CST_0622,Customer Account 0622,Retail Gold,North-East,0.0,2023-01-15
CST_0623,Customer Account 0623,Retail Gold,Central,0.0,2023-01-15
CST_0624,Customer Account 0624,Retail Standard,East,0.0,2023-01-15
CST_0625,Customer Account 0625,Retail Standard,West,0.0,2023-01-15
CST_0626,Customer Account 0626,Retail Silver,North,0.0,2023-01-15
CST_0627,Customer Account 0627,Retail Platinum,North,0.0,2023-01-15
CST_0628,Customer Account 0628,Retail Silver,North-East,0.0,2023-01-15
CST_0629,Customer Account 0629,Retail Silver,East,0.0,2023-01-15
CST_0630,Customer Account 0630,Retail Gold,South,0.0,2023-01-15
CST_0631,Customer Account 0631,Retail Gold,South,0.0,2023-01-15
CST_0632,Customer Account 0632,Retail Silver,North,0.0,2023-01-15
CST_0633,Customer Account 0633,Retail Gold,North,0.0,2023-01-15
CST_0634,Customer Account 0634,Retail Standard,South,0.0,2023-01-15
CST_0635,Customer Account 0635,Retail Gold,South,0.0,2023-01-15
CST_0636,Customer Account 0636,Retail Standard,South,0.0,2023-01-15
CST_0637,Customer Account 0637,Retail Silver,South,0.0,2023-01-15
CST_0638,Customer Account 0638,Retail Standard,South,0.0,2023-01-15
CST_0639,Customer Account 0639,Retail Platinum,North,0.0,2023-01-15
CST_0640,Customer Account 0640,Retail Standard,Central,0.0,2023-01-15
CST_0641,Customer Account 0641,Retail Standard,North-East,0.0,2023-01-15
CST_0642,Customer Account 0642,Retail Silver,North,0.0,2023-01-15
CST_0643,Customer Account 0643,B2B SMB,North,0.103,2023-01-15
CST_0644,Customer Account 0644,Retail Standard,South,0.0,2023-01-15
CST_0645,Customer Account 0645,Retail Silver,East,0.0,2023-01-15
CST_0646,Customer Account 0646,Retail Gold,West,0.0,2023-01-15
CST_0647,Customer Account 0647,Retail Silver,West,0.0,2023-01-15
CST_0648,Customer Account 0648,Retail Standard,East,0.0,2023-01-15
CST_0649,Customer Account 0649,Retail Silver,North-East,0.0,2023-01-15
CST_0650,Customer Account 0650,Retail Silver,West,0.0,2023-01-15
CST_0651,Customer Account 0651,B2B Enterprise,East,0.193,2023-01-15
CST_0652,Customer Account 0652,B2B SMB,North-East,0.096,2023-01-15
CST_0653,Customer Account 0653,Retail Silver,North,0.0,2023-01-15
CST_0654,Customer Account 0654,Retail Standard,South,0.0,2023-01-15
CST_0655,Customer Account 0655,Retail Gold,North-East,0.0,2023-01-15
CST_0656,Customer Account 0656,Retail Gold,Central,0.0,2023-01-15
CST_0657,Customer Account 0657,Retail Standard,West,0.0,2023-01-15
CST_0658,Customer Account 0658,Retail Platinum,North-East,0.0,2023-01-15
CST_0659,Customer Account 0659,Retail Standard,North-East,0.0,2023-01-15
CST_0660,Customer Account 0660,Retail Gold,North,0.0,2023-01-15
CST_0661,Customer Account 0661,Retail Silver,East,0.0,2023-01-15
CST_0662,Customer Account 0662,Retail Platinum,West,0.0,2023-01-15
CST_0663,Customer Account 0663,Retail Platinum,North-East,0.0,2023-01-15
CST_0664,Customer Account 0664,B2B Enterprise,North,0.204,2023-01-15
CST_0665,Customer Account 0665,Retail Platinum,Central,0.0,2023-01-15
CST_0666,Customer Account 0666,Retail Standard,Central,0.0,2023-01-15
CST_0667,Customer Account 0667,Retail Standard,Central,0.0,2023-01-15
CST_0668,Customer Account 0668,Retail Gold,East,0.0,2023-01-15
CST_0669,Customer Account 0669,Retail Standard,East,0.0,2023-01-15
CST_0670,Customer Account 0670,B2B Enterprise,North,0.171,2023-01-15
CST_0671,Customer Account 0671,Retail Silver,South,0.0,2023-01-15
CST_0672,Customer Account 0672,Retail Standard,East,0.0,2023-01-15
CST_0673,Customer Account 0673,Retail Standard,South,0.0,2023-01-15
CST_0674,Customer Account 0674,Retail Standard,South,0.0,2023-01-15
CST_0675,Customer Account 0675,Retail Standard,South,0.0,2023-01-15
CST_0676,Customer Account 0676,Retail Standard,East,0.0,2023-01-15
CST_0677,Customer Account 0677,Retail Gold,South,0.0,2023-01-15
CST_0678,Customer Account 0678,Retail Silver,North,0.0,2023-01-15
CST_0679,Customer Account 0679,B2B SMB,East,0.115,2023-01-15
CST_0680,Customer Account 0680,Retail Platinum,East,0.0,2023-01-15
CST_0681,Customer Account 0681,Retail Gold,South,0.0,2023-01-15
CST_0682,Customer Account 0682,Retail Platinum,Central,0.0,2023-01-15
CST_0683,Customer Account 0683,B2B SMB,North,0.075,2023-01-15
CST_0684,Customer Account 0684,Retail Standard,North-East,0.0,2023-01-15
CST_0685,Customer Account 0685,Retail Silver,North,0.0,2023-01-15
CST_0686,Customer Account 0686,Retail Silver,North-East,0.0,2023-01-15
CST_0687,Customer Account 0687,Retail Silver,North,0.0,2023-01-15
CST_0688,Customer Account 0688,Retail Standard,South,0.0,2023-01-15
CST_0689,Customer Account 0689,Retail Standard,Central,0.0,2023-01-15
CST_0690,Customer Account 0690,Retail Gold,East,0.0,2023-01-15
CST_0691,Customer Account 0691,B2B SMB,Central,0.074,2023-01-15
CST_0692,Customer Account 0692,Retail Platinum,South,0.0,2023-01-15
CST_0693,Customer Account 0693,B2B SMB,North-East,0.08,2023-01-15
CST_0694,Customer Account 0694,Retail Gold,East,0.0,2023-01-15
CST_0695,Customer Account 0695,Retail Standard,North,0.0,2023-01-15
CST_0696,Customer Account 0696,Retail Gold,West,0.0,2023-01-15
CST_0697,Customer Account 0697,Retail Standard,North,0.0,2023-01-15
CST_0698,Customer Account 0698,Retail Platinum,East,0.0,2023-01-15
CST_0699,Customer Account 0699,Retail Gold,West,0.0,2023-01-15
CST_0700,Customer Account 0700,Retail Standard,Central,0.0,2023-01-15
CST_0701,Customer Account 0701,Retail Silver,North,0.0,2023-01-15
CST_0702,Customer Account 0702,Retail Standard,East,0.0,2023-01-15
CST_0703,Customer Account 0703,Retail Gold,North-East,0.0,2023-01-15
CST_0704,Customer Account 0704,Retail Platinum,Central,0.0,2023-01-15
CST_0705,Customer Account 0705,B2B Enterprise,North-East,0.126,2023-01-15
CST_0706,Customer Account 0706,Retail Silver,East,0.0,2023-01-15
CST_0707,Customer Account 0707,B2B SMB,North,0.067,2023-01-15
CST_0708,Customer Account 0708,Retail Silver,Central,0.0,2023-01-15
CST_0709,Customer Account 0709,B2B SMB,North,0.09,2023-01-15
CST_0710,Customer Account 0710,B2B Enterprise,South,0.16,2023-01-15
CST_0711,Customer Account 0711,Retail Silver,West,0.0,2023-01-15
CST_0712,Customer Account 0712,B2B Enterprise,South,0.152,2023-01-15
CST_0713,Customer Account 0713,Retail Standard,West,0.0,2023-01-15
CST_0714,Customer Account 0714,Retail Silver,East,0.0,2023-01-15
CST_0715,Customer Account 0715,Retail Silver,North-East,0.0,2023-01-15
CST_0716,Customer Account 0716,Retail Gold,South,0.0,2023-01-15
CST_0717,Customer Account 0717,Retail Platinum,South,0.0,2023-01-15
CST_0718,Customer Account 0718,Retail Platinum,Central,0.0,2023-01-15
CST_0719,Customer Account 0719,Retail Gold,Central,0.0,2023-01-15
CST_0720,Customer Account 0720,Retail Standard,South,0.0,2023-01-15
CST_0721,Customer Account 0721,Retail Silver,South,0.0,2023-01-15
CST_0722,Customer Account 0722,Retail Gold,North-East,0.0,2023-01-15
CST_0723,Customer Account 0723,Retail Silver,North,0.0,2023-01-15
CST_0724,Customer Account 0724,Retail Standard,North,0.0,2023-01-15
CST_0725,Customer Account 0725,B2B Enterprise,North,0.189,2023-01-15
CST_0726,Customer Account 0726,Retail Silver,West,0.0,2023-01-15
CST_0727,Customer Account 0727,Retail Standard,North-East,0.0,2023-01-15
CST_0728,Customer Account 0728,Retail Gold,Central,0.0,2023-01-15
CST_0729,Customer Account 0729,Retail Silver,North-East,0.0,2023-01-15
CST_0730,Customer Account 0730,Retail Silver,South,0.0,2023-01-15
CST_0731,Customer Account 0731,Retail Silver,North,0.0,2023-01-15
CST_0732,Customer Account 0732,Retail Standard,North,0.0,2023-01-15
CST_0733,Customer Account 0733,Retail Standard,North,0.0,2023-01-15
CST_0734,Customer Account 0734,B2B SMB,North,0.067,2023-01-15
CST_0735,Customer Account 0735,Retail Silver,North-East,0.0,2023-01-15
CST_0736,Customer Account 0736,Retail Gold,North-East,0.0,2023-01-15
CST_0737,Customer Account 0737,Retail Gold,South,0.0,2023-01-15
CST_0738,Customer Account 0738,Retail Standard,North,0.0,2023-01-15
CST_0739,Customer Account 0739,Retail Gold,Central,0.0,2023-01-15
CST_0740,Customer Account 0740,Retail Standard,North-East,0.0,2023-01-15
CST_0741,Customer Account 0741,Retail Silver,North,0.0,2023-01-15
CST_0742,Customer Account 0742,Retail Gold,North,0.0,2023-01-15
CST_0743,Customer Account 0743,Retail Gold,Central,0.0,2023-01-15
CST_0744,Customer Account 0744,Retail Gold,Central,0.0,2023-01-15
CST_0745,Customer Account 0745,Retail Gold,North,0.0,2023-01-15
CST_0746,Customer Account 0746,Retail Silver,West,0.0,2023-01-15
CST_0747,Customer Account 0747,Retail Platinum,South,0.0,2023-01-15
CST_0748,Customer Account 0748,Retail Silver,North-East,0.0,2023-01-15
CST_0749,Customer Account 0749,Retail Silver,South,0.0,2023-01-15
CST_0750,Customer Account 0750,Retail Silver,West,0.0,2023-01-15
