transaction_id,transaction_date,customer_id,store_id,product_id,promo_id,channel,region,city_tier,quantity,list_price_inr,gross_revenue_inr,contract_discount_inr,promo_discount_inr,adhoc_discount_inr,total_discount_inr,net_revenue_inr,base_cogs_inr,fulfillment_cost_inr,vendor_coop_rebate_inr,return_flag,return_cost_inr,pocket_profit_inr
TX_0004806,2025-09-17,CUST_00321,STORE_PHY_029,PROD_1010,PROMO_NONE,Physical Store,East,Tier 2,1,23889,23889,0.0,0.0,0.0,0.0,23889.0,20788.99,774.12,0.0,False,0.0,2325.89
TX_0004807,2024-05-05,CUST_00297,STORE_PHY_011,PROD_1174,PROMO_NONE,Physical Store,South,Tier 3,1,8009,8009,0.0,0.0,0.0,0.0,8009.0,5135.49,252.42,0.0,False,0.0,2621.09
TX_0004808,2025-09-26,CUST_00027,STORE_PHY_018,PROD_1193,PROMO_FLASH_WED,Physical Store,West,Tier 2,4,579,2316,0.0,277.92,0.0,277.92,2038.08,1567.48,134.28,138.96,False,0.0,475.28
TX_0004809,2025-12-07,CUST_00492,STORE_PHY_023,PROD_1121,PROMO_NONE,Physical Store,North,Tier 1,1,9739,9739,0.0,0.0,0.0,0.0,9739.0,5538.38,428.71,0.0,False,0.0,3771.91
TX_0004810,2025-09-17,CUST_00043,STORE_PHY_030,PROD_1155,PROMO_NONE,Physical Store,East,Tier 2,3,1669,5007,0.0,0.0,0.0,0.0,5007.0,3182.94,351.36,0.0,False,0.0,1472.7
TX_0004811,2024-08-29,CUST_00240,STORE_PHY_001,PROD_1048,PROMO_NONE,Physical Store,West,Tier 2,34,40429,1374586,320278.54,0.0,0.0,320278.54,1054307.46,1176391.16,31981.12,0.0,False,0.0,-154064.82
TX_0004812,2024-07-10,CUST_00265,STORE_PHY_029,PROD_1136,PROMO_EOSS,Physical Store,North,Tier 2,68,14349,975732,125869.43,292719.6,0.0,418589.03,557142.97,568863.52,18152.49,41858.9,False,0.0,11985.86
TX_0004813,2025-06-12,CUST_00452,STORE_PHY_035,PROD_1132,PROMO_NONE,Physical Store,East,Tier 2,4,12699,50796,0.0,0.0,0.0,0.0,50796.0,30732.04,3191.76,0.0,False,0.0,16872.2
TX_0004814,2024-02-11,CUST_00329,STORE_PHY_006,PROD_1170,PROMO_NONE,Physical Store,West,Tier 2,4,2389,9556,0.0,0.0,0.0,0.0,9556.0,5889.76,702.64,0.0,False,0.0,2963.6
TX_0004815,2024-12-03,CUST_00370,STORE_PHY_031,PROD_1027,PROMO_NONE,Physical Store,West,Tier 1,2,68209,136418,0.0,0.0,0.0,0.0,136418.0,116647.04,4163.94,0.0,False,0.0,15607.02
TX_0004816,2025-05-21,CUST_00443,STORE_PHY_022,PROD_1156,PROMO_NONE,Physical Store,North,Tier 2,60,3419,205140,49438.74,0.0,0.0,49438.74,155701.26,132624.0,6615.04,0.0,False,0.0,16462.22
TX_0004817,2024-05-28,CUST_00306,STORE_PHY_002,PROD_1092,PROMO_FLASH_WED,Physical Store,South,Tier 1,3,5679,17037,0.0,2044.44,0.0,2044.44,14992.56,8054.73,687.83,1022.22,False,0.0,7272.22
TX_0004818,2025-10-17,CUST_00447,STORE_PHY_014,PROD_1056,PROMO_DIWALI,Physical Store,South,Tier 3,4,49829,199316,0.0,39863.2,0.0,39863.2,159452.8,164070.8,6420.11,11958.96,False,0.0,920.85
TX_0004819,2024-01-28,CUST_00112,STORE_PHY_023,PROD_1122,PROMO_NONE,Physical Store,North,Tier 3,3,9099,27297,0.0,0.0,0.0,0.0,27297.0,14626.14,1111.68,0.0,False,0.0,11559.18
TX_0004820,2024-01-31,CUST_00298,STORE_PHY_036,PROD_1227,PROMO_EOSS,Physical Store,North,Tier 2,2,689,1378,0.0,413.4,0.0,413.4,964.6,917.88,83.08,41.34,False,0.0,4.98
TX_0004821,2024-02-19,CUST_00389,STORE_PHY_011,PROD_1176,PROMO_NONE,Physical Store,West,Tier 2,4,8359,33436,0.0,0.0,0.0,0.0,33436.0,22459.24,1121.88,0.0,False,0.0,9854.88
TX_0004822,2025-12-07,CUST_00475,STORE_PHY_028,PROD_1091,PROMO_NONE,Physical Store,North,Tier 1,2,2629,5258,0.0,0.0,0.0,0.0,5258.0,2215.42,236.64,0.0,False,0.0,2805.94
TX_0004823,2025-02-15,CUST_00324,STORE_PHY_024,PROD_1143,PROMO_NONE,Physical Store,East,Tier 3,3,13639,40917,2700.52,0.0,0.0,2700.52,38216.48,25543.62,1660.06,0.0,False,0.0,11012.8
TX_0004824,2025-08-07,CUST_00500,STORE_PHY_003,PROD_1068,PROMO_FLASH_WED,Physical Store,West,Tier 2,1,2479,2479,0.0,297.48,0.0,297.48,2181.52,1217.89,132.8,148.74,False,0.0,979.57
TX_0004825,2025-10-07,CUST_00223,STORE_PHY_007,PROD_1175,PROMO_NAVRATRI,Physical Store,West,Tier 2,16,4899,78384,7368.1,11757.6,0.0,19125.7,59258.3,46011.52,2615.13,3825.14,False,0.0,14456.79
TX_0004826,2025-02-16,CUST_00468,STORE_PHY_030,PROD_1240,PROMO_NONE,Physical Store,West,Tier 2,67,819,54873,6694.51,0.0,0.0,6694.51,48178.49,43511.81,1696.6,0.0,False,0.0,2970.08
TX_0004827,2024-10-22,CUST_00163,STORE_PHY_002,PROD_1026,PROMO_NAVRATRI,Physical Store,West,Tier 3,2,3809,7618,0.0,1142.7,0.0,1142.7,6475.3,6219.02,250.36,228.54,False,0.0,234.46
TX_0004828,2024-08-27,CUST_00332,STORE_PHY_003,PROD_1144,PROMO_NONE,Physical Store,West,Tier 1,1,6429,6429,0.0,0.0,0.0,0.0,6429.0,3731.82,264.42,0.0,False,0.0,2432.76
TX_0004829,2025-07-09,CUST_00001,STORE_PHY_030,PROD_1226,PROMO_NONE,Physical Store,West,Tier 2,112,390,43680,3669.12,0.0,0.0,3669.12,40010.88,34770.4,1637.13,0.0,False,0.0,3603.35
TX_0004830,2024-02-02,CUST_00205,STORE_ONLINE_MARKETPLACE,PROD_1109,PROMO_NONE,E-Commerce Marketplace,West,Tier 3,2,3899,7798,0.0,0.0,0.0,0.0,7798.0,4131.18,1563.5,0.0,False,0.0,2103.32
TX_0004831,2024-06-21,CUST_00413,STORE_PHY_032,PROD_1158,PROMO_FLASH_WED,Physical Store,West,Tier 1,4,1319,5276,0.0,633.12,0.0,633.12,4642.88,3374.6,424.52,316.56,False,0.0,1160.32
TX_0004832,2025-09-06,CUST_00005,STORE_PHY_020,PROD_1139,PROMO_FLASH_WED,Physical Store,West,Tier 1,4,8639,34556,2246.14,4146.72,0.0,6392.86,28163.14,20396.68,1135.89,3196.43,False,0.0,9827.0
TX_0004833,2024-05-18,CUST_00083,STORE_PHY_030,PROD_1155,PROMO_FLASH_WED,Physical Store,North,Tier 2,1,1669,1669,121.84,200.28,0.0,322.12,1346.88,1060.98,107.46,161.06,False,0.0,339.5
TX_0004834,2025-07-29,CUST_00091,STORE_ONLINE_MARKETPLACE,PROD_1142,PROMO_NONE,E-Commerce Marketplace,South,Tier 1,1,5779,5779,0.0,0.0,0.0,0.0,5779.0,3384.26,727.68,0.0,False,0.0,1667.06
TX_0004835,2024-05-04,CUST_00415,STORE_PHY_016,PROD_1186,PROMO_NONE,Physical Store,South,Tier 2,4,749,2996,0.0,0.0,0.0,0.0,2996.0,2261.36,166.04,0.0,False,0.0,568.6
TX_0004836,2025-08-12,CUST_00216,STORE_PHY_014,PROD_1197,PROMO_NONE,Physical Store,South,Tier 3,1,353,353,0.0,0.0,0.0,0.0,353.0,234.3,23.57,0.0,False,0.0,95.13
TX_0004837,2025-07-19,CUST_00336,STORE_PHY_029,PROD_1079,PROMO_EOSS,Physical Store,East,Tier 1,1,639,639,0.0,191.7,0.0,191.7,447.3,228.42,82.87,19.17,False,0.0,155.18
TX_0004838,2024-05-28,CUST_00279,STORE_PHY_027,PROD_1038,PROMO_NONE,Physical Store,West,Tier 1,1,5279,5279,0.0,0.0,0.0,0.0,5279.0,4498.42,391.89,0.0,False,0.0,388.69
TX_0004839,2024-10-14,CUST_00354,STORE_PHY_031,PROD_1045,PROMO_NAVRATRI,Physical Store,West,Tier 1,13,52279,679627,67283.07,101944.05,0.0,169227.12,510399.88,571788.23,16318.2,33845.42,False,0.0,-43861.13
TX_0004840,2025-02-05,CUST_00412,STORE_PHY_025,PROD_1108,PROMO_NONE,Physical Store,North,Tier 1,99,2429,240471,25970.87,0.0,0.0,25970.87,214500.13,126628.92,10005.61,0.0,False,0.0,77865.6
TX_0004841,2024-11-07,CUST_00497,STORE_PHY_008,PROD_1087,PROMO_DIWALI,Physical Store,West,Tier 1,124,2689,333436,34010.47,66687.2,0.0,100697.67,232738.33,142321.0,20604.5,30209.3,False,0.0,100022.13
TX_0004842,2024-04-03,CUST_00172,STORE_PHY_007,PROD_1114,PROMO_NONE,Physical Store,North,Tier 2,3,2829,8487,0.0,0.0,0.0,0.0,8487.0,3129.39,375.03,0.0,False,0.0,4982.58
TX_0004843,2025-11-12,CUST_00311,STORE_PHY_016,PROD_1218,PROMO_DIWALI,Physical Store,West,Tier 1,4,1299,5196,0.0,1039.2,0.0,1039.2,4156.8,3419.4,192.67,311.76,False,0.0,856.49
TX_0004844,2024-12-08,CUST_00346,STORE_PHY_003,PROD_1194,PROMO_NONE,Physical Store,South,Tier 2,1,277,277,0.0,0.0,0.0,0.0,277.0,205.09,20.61,0.0,False,0.0,51.3
TX_0004845,2025-09-29,CUST_00355,STORE_PHY_006,PROD_1214,PROMO_NONE,Physical Store,East,Tier 1,94,392,36848,4384.91,0.0,0.0,4384.91,32463.09,24514.26,1693.32,0.0,False,0.0,6255.51
TX_0004846,2024-05-15,CUST_00116,STORE_PHY_019,PROD_1197,PROMO_NONE,Physical Store,East,Tier 1,3,353,1059,0.0,0.0,0.0,0.0,1059.0,702.9,60.12,0.0,False,0.0,295.98
TX_0004847,2025-02-25,CUST_00317,STORE_PHY_020,PROD_1136,PROMO_NONE,Physical Store,West,Tier 2,2,14349,28698,1492.3,0.0,0.0,1492.3,27205.7,16731.28,858.47,0.0,False,0.0,9615.95
TX_0004848,2025-01-22,CUST_00422,STORE_PHY_019,PROD_1155,PROMO_NONE,Physical Store,East,Tier 1,4,1669,6676,0.0,0.0,0.0,0.0,6676.0,4243.92,468.48,0.0,False,0.0,1963.6
TX_0004849,2025-07-11,CUST_00187,STORE_PHY_002,PROD_1120,PROMO_EOSS,Physical Store,West,Tier 1,3,899,2697,0.0,809.1,0.0,809.1,1887.9,1184.61,296.94,80.91,False,0.0,487.26
TX_0004850,2025-06-14,CUST_00475,STORE_PHY_026,PROD_1232,PROMO_NONE,Physical Store,North,Tier 1,1,689,689,0.0,0.0,0.0,0.0,689.0,548.88,46.44,0.0,False,0.0,93.68
TX_0004851,2024-02-17,CUST_00282,STORE_PHY_022,PROD_1074,PROMO_NONE,Physical Store,East,Tier 2,2,5019,10038,0.0,0.0,0.0,0.0,10038.0,4797.78,327.24,0.0,False,0.0,4912.98
TX_0004852,2024-08-08,CUST_00428,STORE_PHY_025,PROD_1087,PROMO_NONE,Physical Store,West,Tier 1,82,2689,220498,41894.62,0.0,0.0,41894.62,178603.38,94115.5,11535.24,0.0,False,0.0,72952.64
TX_0004853,2024-02-25,CUST_00397,STORE_PHY_036,PROD_1198,PROMO_FLASH_WED,Physical Store,North,Tier 1,1,739,739,0.0,88.68,0.0,88.68,650.32,486.19,42.62,44.34,False,0.0,165.85
TX_0004854,2025-12-29,CUST_00342,STORE_ONLINE_DIRECT,PROD_1197,PROMO_NONE,E-Commerce Direct,West,Tier 3,2,353,706,0.0,0.0,0.0,0.0,706.0,468.6,112.09,0.0,False,0.0,125.31
TX_0004855,2024-05-16,CUST_00344,STORE_PHY_018,PROD_1138,PROMO_NONE,Physical Store,South,Tier 1,1,8189,8189,0.0,0.0,0.0,0.0,8189.0,4556.6,535.74,0.0,False,0.0,3096.66
TX_0004856,2024-02-05,CUST_00146,STORE_PHY_007,PROD_1018,PROMO_NONE,Physical Store,North,Tier 2,3,6979,20937,0.0,0.0,0.0,0.0,20937.0,16358.31,1030.53,0.0,False,0.0,3548.16
TX_0004857,2024-01-30,CUST_00475,STORE_PHY_016,PROD_1228,PROMO_NONE,Physical Store,North,Tier 1,3,462,1386,0.0,0.0,0.0,0.0,1386.0,1029.87,83.79,0.0,False,0.0,272.34
TX_0004858,2024-09-29,CUST_00390,STORE_PHY_023,PROD_1039,PROMO_NONE,Physical Store,West,Tier 2,2,12149,24298,0.0,0.0,0.0,0.0,24298.0,20192.96,1134.52,0.0,False,0.0,2970.52
TX_0004859,2025-03-01,CUST_00294,STORE_PHY_027,PROD_1159,PROMO_NONE,Physical Store,North,Tier 2,4,8059,32236,0.0,0.0,0.0,0.0,32236.0,19175.96,1980.36,0.0,False,0.0,11079.68
TX_0004860,2024-09-13,CUST_00343,STORE_PHY_006,PROD_1123,PROMO_NONE,Physical Store,East,Tier 2,3,14289,42867,2271.95,0.0,0.0,2271.95,40595.05,23043.48,1741.25,0.0,False,0.0,15810.32
TX_0004861,2024-11-27,CUST_00152,STORE_PHY_006,PROD_1231,PROMO_DIWALI,Physical Store,West,Tier 1,3,1309,3927,0.0,785.4,0.0,785.4,3141.6,2854.47,166.61,235.62,False,0.0,356.14
TX_0004862,2024-01-26,CUST_00387,STORE_PHY_013,PROD_1144,PROMO_FLASH_WED,Physical Store,South,Tier 3,1,6429,6429,0.0,771.48,0.0,771.48,5657.52,3731.82,241.28,385.74,False,0.0,2070.16
TX_0004863,2025-08-31,CUST_00459,STORE_PHY_007,PROD_1003,PROMO_NONE,Physical Store,West,Tier 3,2,45679,91358,0.0,0.0,0.0,0.0,91358.0,73926.24,3663.62,0.0,False,0.0,13768.14
TX_0004864,2025-01-09,CUST_00242,STORE_PHY_001,PROD_1017,PROMO_EOSS,Physical Store,West,Tier 3,3,22149,66447,4186.16,19934.1,0.0,24120.26,42326.74,54867.3,1312.55,2412.03,False,0.0,-11441.08
TX_0004865,2024-11-06,CUST_00497,STORE_ONLINE_MARKETPLACE,PROD_1100,PROMO_DIWALI,E-Commerce Marketplace,West,Tier 1,49,5219,255731,26084.56,51146.2,14065.2,91295.97,164435.03,118710.83,22804.5,27388.79,False,0.0,50308.49
TX_0004866,2024-05-02,CUST_00001,STORE_PHY_034,PROD_1091,PROMO_FLASH_WED,Physical Store,West,Tier 2,16,2629,42064,3533.38,5047.68,0.0,8581.06,33482.94,17723.36,1970.52,4290.53,False,0.0,18079.59
TX_0004867,2024-04-29,CUST_00129,STORE_PHY_032,PROD_1179,PROMO_NONE,Physical Store,East,Tier 2,2,7499,14998,0.0,0.0,0.0,0.0,14998.0,9210.36,661.42,0.0,False,0.0,5126.22
TX_0004868,2024-02-12,CUST_00053,STORE_PHY_031,PROD_1228,PROMO_NONE,Physical Store,West,Tier 2,3,462,1386,0.0,0.0,0.0,0.0,1386.0,1029.87,69.93,0.0,False,0.0,286.2
TX_0004869,2025-03-21,CUST_00200,STORE_ONLINE_DIRECT,PROD_1180,PROMO_NONE,E-Commerce Direct,West,Tier 2,2,12589,25178,0.0,0.0,0.0,0.0,25178.0,13233.44,2543.6,0.0,False,0.0,9400.96
TX_0004870,2025-01-12,CUST_00361,STORE_PHY_033,PROD_1014,PROMO_NONE,Physical Store,East,Tier 1,2,70549,141098,0.0,0.0,0.0,0.0,141098.0,111540.4,5745.02,0.0,False,0.0,23812.58
TX_0004871,2025-08-16,CUST_00137,STORE_PHY_031,PROD_1233,PROMO_NONE,Physical Store,East,Tier 2,1,979,979,0.0,0.0,0.0,0.0,979.0,745.33,32.82,0.0,False,0.0,200.85
TX_0004872,2025-03-27,CUST_00176,STORE_PHY_024,PROD_1016,PROMO_NONE,Physical Store,North,Tier 1,2,30069,60138,4329.94,0.0,0.0,4329.94,55808.06,51289.6,2370.02,0.0,False,0.0,2148.44
TX_0004873,2024-10-19,CUST_00426,STORE_PHY_008,PROD_1030,PROMO_NONE,Physical Store,North,Tier 1,130,60569,7873970,1094481.83,0.0,0.0,1094481.83,6779488.17,6782188.4,416382.79,0.0,False,0.0,-419083.02
TX_0004874,2025-04-07,CUST_00194,STORE_PHY_013,PROD_1168,PROMO_NONE,Physical Store,West,Tier 1,1,3449,3449,217.29,0.0,0.0,217.29,3231.71,2187.99,113.75,0.0,False,0.0,929.97
TX_0004875,2025-12-22,CUST_00292,STORE_PHY_021,PROD_1202,PROMO_NONE,Physical Store,East,Tier 2,4,689,2756,0.0,0.0,0.0,0.0,2756.0,1900.36,139.08,0.0,False,0.0,716.56
TX_0004876,2025-05-23,CUST_00070,STORE_PHY_019,PROD_1205,PROMO_NONE,Physical Store,South,Tier 3,41,929,38089,8303.4,0.0,0.0,8303.4,29785.6,28191.6,985.82,0.0,False,0.0,608.18
TX_0004877,2024-02-12,CUST_00015,STORE_PHY_013,PROD_1066,PROMO_NONE,Physical Store,North,Tier 3,3,3879,11637,0.0,0.0,0.0,0.0,11637.0,4096.11,391.41,0.0,False,0.0,7149.48
TX_0004878,2024-12-02,CUST_00262,STORE_PHY_015,PROD_1079,PROMO_NONE,Physical Store,South,Tier 2,4,639,2556,0.0,0.0,0.0,0.0,2556.0,913.68,380.04,0.0,False,0.0,1262.28
TX_0004879,2024-01-26,CUST_00214,STORE_PHY_021,PROD_1058,PROMO_NONE,Physical Store,South,Tier 2,46,67059,3084714,289963.12,0.0,0.0,289963.12,2794750.88,2519860.22,86885.43,0.0,False,0.0,188005.23
TX_0004880,2025-08-12,CUST_00474,STORE_PHY_026,PROD_1224,PROMO_FLASH_WED,Physical Store,North,Tier 2,4,1259,5036,0.0,604.32,0.0,604.32,4431.68,3728.76,307.9,302.16,False,0.0,697.18
TX_0004881,2025-12-13,CUST_00359,STORE_PHY_010,PROD_1126,PROMO_NONE,Physical Store,North,Tier 2,1,10709,10709,0.0,0.0,0.0,0.0,10709.0,6363.55,348.87,0.0,False,0.0,3996.58
TX_0004882,2025-12-07,CUST_00087,STORE_PHY_016,PROD_1087,PROMO_NONE,Physical Store,West,Tier 1,3,2689,8067,0.0,0.0,0.0,0.0,8067.0,3443.25,483.33,0.0,False,0.0,4140.42
TX_0004883,2025-04-28,CUST_00476,STORE_PHY_011,PROD_1210,PROMO_NONE,Physical Store,East,Tier 3,4,1379,5516,0.0,0.0,0.0,0.0,5516.0,4112.96,202.68,0.0,False,0.0,1200.36
TX_0004884,2025-07-29,CUST_00386,STORE_PHY_026,PROD_1056,PROMO_NONE,Physical Store,South,Tier 1,1,49829,49829,0.0,0.0,0.0,0.0,49829.0,41017.7,3000.24,0.0,False,0.0,5811.06
TX_0004885,2024-07-09,CUST_00340,STORE_PHY_006,PROD_1028,PROMO_NONE,Physical Store,East,Tier 2,12,18319,219828,30336.26,0.0,0.0,30336.26,189491.74,191756.4,7892.87,0.0,False,0.0,-10157.53
TX_0004886,2024-12-15,CUST_00222,STORE_PHY_028,PROD_1157,PROMO_NONE,Physical Store,South,Tier 1,98,9579,938742,85425.52,0.0,0.0,85425.52,853316.48,582934.38,29494.99,0.0,False,0.0,240887.11
TX_0004887,2024-02-28,CUST_00028,STORE_PHY_034,PROD_1225,PROMO_FLASH_WED,Physical Store,North,Tier 2,60,509,30540,5802.6,3664.8,0.0,9467.4,21072.6,20325.6,941.9,4733.7,False,0.0,4538.8
TX_0004888,2024-10-05,CUST_00106,STORE_PHY_022,PROD_1028,PROMO_NAVRATRI,Physical Store,North,Tier 2,3,18319,54957,3737.08,8243.55,0.0,11980.63,42976.37,47939.1,1367.59,2396.13,False,0.0,-3934.19
TX_0004889,2025-01-02,CUST_00335,STORE_PHY_001,PROD_1177,PROMO_EOSS,Physical Store,South,Tier 1,4,1699,6796,0.0,2038.8,0.0,2038.8,4757.2,3544.84,257.32,203.88,False,0.0,1158.92
TX_0004890,2024-09-14,CUST_00208,STORE_PHY_007,PROD_1021,PROMO_NONE,Physical Store,North,Tier 1,4,64939,259756,0.0,0.0,0.0,0.0,259756.0,212394.72,10507.24,0.0,False,0.0,36854.04
TX_0004891,2025-04-21,CUST_00206,STORE_PHY_016,PROD_1043,PROMO_NONE,Physical Store,North,Tier 1,2,4499,8998,0.0,0.0,0.0,0.0,8998.0,7386.56,473.62,0.0,False,0.0,1137.82
TX_0004892,2024-01-05,CUST_00142,STORE_PHY_034,PROD_1116,PROMO_NONE,Physical Store,East,Tier 3,3,1139,3417,0.0,0.0,0.0,0.0,3417.0,1435.68,323.43,0.0,False,0.0,1657.89
TX_0004893,2024-12-29,CUST_00335,STORE_PHY_022,PROD_1011,PROMO_FLASH_WED,Physical Store,South,Tier 1,3,10469,31407,0.0,3768.84,0.0,3768.84,27638.16,26082.96,846.24,1884.42,False,0.0,2593.38
TX_0004894,2024-10-26,CUST_00341,STORE_PHY_013,PROD_1008,PROMO_DIWALI,Physical Store,North,Tier 2,2,45039,90078,0.0,18015.6,0.0,18015.6,72062.4,78850.22,2264.47,5404.68,False,0.0,-3647.61
TX_0004895,2025-09-25,CUST_00463,STORE_PHY_016,PROD_1140,PROMO_FLASH_WED,Physical Store,East,Tier 1,4,2699,10796,0.0,1295.52,0.0,1295.52,9500.48,7291.56,632.02,647.76,False,0.0,2224.66
TX_0004896,2025-02-24,CUST_00216,STORE_PHY_035,PROD_1063,PROMO_NONE,Physical Store,South,Tier 3,2,5799,11598,0.0,0.0,0.0,0.0,11598.0,4400.26,748.68,0.0,False,0.0,6449.06
TX_0004897,2024-04-02,CUST_00206,STORE_PHY_035,PROD_1080,PROMO_NONE,Physical Store,North,Tier 1,3,2749,8247,0.0,0.0,0.0,0.0,8247.0,4250.01,541.17,0.0,False,0.0,3455.82
TX_0004898,2025-09-18,CUST_00019,STORE_PHY_016,PROD_1052,PROMO_FLASH_WED,Physical Store,East,Tier 3,2,46069,92138,0.0,11056.56,0.0,11056.56,81081.44,80996.7,3265.46,5528.28,False,0.0,2347.56
TX_0004899,2024-02-01,CUST_00140,STORE_PHY_011,PROD_1058,PROMO_NONE,Physical Store,North,Tier 2,1,67059,67059,0.0,0.0,0.0,0.0,67059.0,54779.57,2077.92,0.0,False,0.0,10201.51
TX_0004900,2024-05-28,CUST_00242,STORE_PHY_027,PROD_1219,PROMO_FLASH_WED,Physical Store,West,Tier 3,3,999,2997,188.81,359.64,0.0,548.45,2448.55,2213.85,152.31,274.23,False,0.0,356.62
TX_0004901,2025-07-12,CUST_00425,STORE_PHY_010,PROD_1019,PROMO_EOSS,Physical Store,North,Tier 1,3,1899,5697,0.0,1709.1,0.0,1709.1,3987.9,4548.78,297.39,170.91,False,0.0,-687.36
TX_0004902,2025-01-12,CUST_00266,STORE_PHY_021,PROD_1086,PROMO_NONE,Physical Store,East,Tier 3,3,3199,9597,0.0,0.0,0.0,0.0,9597.0,4369.56,338.31,0.0,False,0.0,4889.13
TX_0004903,2025-08-29,CUST_00384,STORE_PHY_026,PROD_1231,PROMO_NONE,Physical Store,South,Tier 1,4,1309,5236,0.0,0.0,0.0,0.0,5236.0,3805.96,368.76,0.0,False,0.0,1061.28
TX_0004904,2025-03-05,CUST_00095,STORE_PHY_014,PROD_1233,PROMO_NONE,Physical Store,North,Tier 2,1,979,979,48.95,0.0,0.0,48.95,930.05,745.33,40.65,0.0,False,0.0,144.07
TX_0004905,2025-05-15,CUST_00349,STORE_PHY_015,PROD_1219,PROMO_FLASH_WED,Physical Store,South,Tier 1,1,999,999,0.0,119.88,0.0,119.88,879.12,737.95,36.96,59.94,False,0.0,164.15
TX_0004906,2025-09-05,CUST_00314,STORE_PHY_028,PROD_1226,PROMO_NONE,Physical Store,West,Tier 3,3,390,1170,0.0,0.0,0.0,0.0,1170.0,931.35,46.8,0.0,False,0.0,191.85
TX_0004907,2024-03-26,CUST_00196,STORE_PHY_007,PROD_1227,PROMO_NONE,Physical Store,West,Tier 1,3,689,2067,0.0,0.0,0.0,0.0,2067.0,1376.82,120.48,0.0,False,0.0,569.7
TX_0004908,2024-03-30,CUST_00466,STORE_PHY_029,PROD_1222,PROMO_NONE,Physical Store,South,Tier 1,2,1219,2438,0.0,0.0,0.0,0.0,2438.0,1885.1,93.84,0.0,False,0.0,459.06
TX_0004909,2025-08-16,CUST_00377,STORE_PHY_036,PROD_1032,PROMO_NONE,Physical Store,North,Tier 2,98,18249,1788402,146648.96,0.0,0.0,146648.96,1641753.04,1497409.62,105178.98,0.0,False,0.0,39164.44
TX_0004910,2025-06-14,CUST_00060,STORE_PHY_027,PROD_1163,PROMO_NONE,Physical Store,East,Tier 1,84,11999,1007916,136068.66,0.0,0.0,136068.66,871847.34,605000.76,53142.44,0.0,False,0.0,213704.14
TX_0004911,2025-08-04,CUST_00173,STORE_PHY_003,PROD_1155,PROMO_NONE,Physical Store,South,Tier 2,2,1669,3338,0.0,0.0,0.0,0.0,3338.0,2121.96,234.24,0.0,False,0.0,981.8
TX_0004912,2025-02-22,CUST_00035,STORE_PHY_011,PROD_1239,PROMO_FLASH_WED,Physical Store,East,Tier 3,131,344,45064,5723.13,5407.68,0.0,11130.81,33933.19,29870.62,1961.2,5565.4,False,0.0,7666.77
TX_0004913,2025-05-26,CUST_00491,STORE_PHY_035,PROD_1017,PROMO_NONE,Physical Store,South,Tier 1,1,22149,22149,0.0,0.0,0.0,0.0,22149.0,18289.1,1343.19,0.0,False,0.0,2516.71
TX_0004914,2025-06-10,CUST_00112,STORE_PHY_012,PROD_1014,PROMO_NONE,Physical Store,North,Tier 3,1,70549,70549,0.0,0.0,0.0,0.0,70549.0,55770.2,2167.02,0.0,False,0.0,12611.78
TX_0004915,2025-11-08,CUST_00249,STORE_PHY_024,PROD_1048,PROMO_FLASH_WED,Physical Store,East,Tier 2,3,40429,121287,0.0,14554.44,0.0,14554.44,106732.56,103799.22,4300.35,7277.22,False,0.0,5910.21
TX_0004916,2025-06-20,CUST_00342,STORE_PHY_024,PROD_1221,PROMO_NONE,Physical Store,West,Tier 3,2,422,844,0.0,0.0,0.0,0.0,844.0,590.14,37.36,0.0,False,0.0,216.5
TX_0004917,2025-08-24,CUST_00040,STORE_PHY_005,PROD_1203,PROMO_NONE,Physical Store,North,Tier 1,2,729,1458,0.0,0.0,0.0,0.0,1458.0,1141.64,88.02,0.0,False,0.0,228.34
TX_0004918,2024-04-27,CUST_00414,STORE_PHY_012,PROD_1196,PROMO_NONE,Physical Store,East,Tier 1,1,1069,1069,0.0,0.0,0.0,0.0,1069.0,768.17,37.02,0.0,False,0.0,263.81
TX_0004919,2024-04-27,CUST_00077,STORE_PHY_004,PROD_1165,PROMO_NONE,Physical Store,South,Tier 1,2,4829,9658,0.0,0.0,0.0,0.0,9658.0,6006.38,398.34,0.0,False,0.0,3253.28
TX_0004920,2024-05-07,CUST_00392,STORE_PHY_020,PROD_1024,PROMO_NONE,Physical Store,South,Tier 2,94,57419,5397386,572122.92,0.0,0.0,572122.92,4825263.08,4446756.48,150806.79,0.0,False,0.0,227699.81
TX_0004921,2025-06-21,CUST_00362,STORE_PHY_012,PROD_1117,PROMO_NONE,Physical Store,West,Tier 1,1,5789,5789,0.0,0.0,0.0,0.0,5789.0,2749.92,199.32,0.0,False,0.0,2839.76
TX_0004922,2025-03-30,CUST_00159,STORE_PHY_014,PROD_1178,PROMO_NONE,Physical Store,West,Tier 2,81,4409,357129,39998.45,0.0,0.0,39998.45,317130.55,203906.16,17824.67,0.0,False,0.0,95399.72
TX_0004923,2024-11-02,CUST_00361,STORE_PHY_023,PROD_1079,PROMO_NONE,Physical Store,East,Tier 1,3,639,1917,0.0,0.0,0.0,0.0,1917.0,685.26,285.03,0.0,False,0.0,946.71
TX_0004924,2024-12-11,CUST_00466,STORE_PHY_014,PROD_1149,PROMO_NONE,Physical Store,South,Tier 1,3,3379,10137,0.0,0.0,0.0,0.0,10137.0,6332.52,628.23,0.0,False,0.0,3176.25
